State,State Code,Cause of death,Cause of death Code,Deaths,Population,Crude Rate
California,6,Herpesviral encephalitis,B00.4,12,39536653,Unreliable
California,6,Hepatitis A without hepatic coma,B15.9,17,39536653,Unreliable
California,6,Acute hepatitis B without delta-agent and without hepatic coma,B16.9,61,39536653,0.2
California,6,Chronic viral hepatitis B without delta-agent,B18.1,37,39536653,0.1
California,6,Chronic viral hepatitis C,B18.2,787,39536653,2
California,6,HIV disease resulting in other bacterial infections,B20.1,51,39536653,0.1
California,6,HIV disease resulting in other viral infections,B20.3,20,39536653,0.1
California,6,HIV disease resulting in other mycoses,B20.5,14,39536653,Unreliable
California,6,HIV disease resulting in Pneumocystis carinii pneumonia,B20.6,15,39536653,Unreliable
California,6,HIV disease resulting in multiple infections,B20.7,84,39536653,0.2
California,6,HIV disease resulting in other infectious and parasitic diseases,B20.8,42,39536653,0.1
California,6,HIV disease with other types of non-Hodgkin lymphoma,B21.2,21,39536653,0.1
California,6,HIV disease resulting in other malignant neoplasms,B21.8,20,39536653,0.1
California,6,HIV disease resulting in multiple diseases classified elsewhere,B22.7,66,39536653,0.2
California,6,HIV disease resulting in other specified conditions,B23.8,141,39536653,0.4
California,6,Unspecified human immunodeficiency virus [HIV] disease,B24,105,39536653,0.3
California,6,"Cytomegaloviral disease, unspecified",B25.9,10,39536653,Unreliable
California,6,Other viral infections of unspecified site,B34.8,52,39536653,0.1
California,6,"Viral infection, unspecified",B34.9,19,39536653,Unreliable
California,6,Candidal septicaemia,B37.7,18,39536653,Unreliable
California,6,"Pulmonary coccidioidomycosis, unspecified",B38.2,21,39536653,0.1
California,6,Disseminated coccidioidomycosis,B38.7,11,39536653,Unreliable
California,6,Other pulmonary aspergillosis,B44.1,13,39536653,Unreliable
California,6,Cerebral cryptococcosis,B45.1,11,39536653,Unreliable
California,6,Unspecified mycosis,B49,36,39536653,0.1
California,6,Pneumocystosis,B59,22,39536653,0.1
California,6,Sequelae of poliomyelitis,B91,17,39536653,Unreliable
California,6,Sequelae of other specified infectious and parasitic diseases,B94.8,58,39536653,0.1
California,6,Other and unspecified infectious diseases,B99,11,39536653,Unreliable
California,6,Malignant neoplasm of base of tongue,C01,31,39536653,0.1
California,6,"Tongue, unspecified - Malignant neoplasms",C02.9,268,39536653,0.7
California,6,"Mouth, unspecified - Malignant neoplasms",C06.9,90,39536653,0.2
California,6,Malignant neoplasm of parotid gland,C07,64,39536653,0.2
California,6,"Major salivary gland, unspecified - Malignant neoplasms",C08.9,32,39536653,0.1
California,6,"Tonsil, unspecified - Malignant neoplasms",C09.9,103,39536653,0.3
California,6,"Oropharynx, unspecified - Malignant neoplasms",C10.9,129,39536653,0.3
California,6,"Nasopharynx, unspecified - Malignant neoplasms",C11.9,114,39536653,0.3
California,6,"Hypopharynx, unspecified - Malignant neoplasms",C13.9,34,39536653,0.1
California,6,"Pharynx, unspecified - Malignant neoplasms",C14.0,122,39536653,0.3
California,6,Lower third of oesophagus - Malignant neoplasms,C15.5,14,39536653,Unreliable
California,6,"Oesophagus, unspecified - Malignant neoplasms",C15.9,1291,39536653,3.3
California,6,Cardia - Malignant neoplasms,C16.0,96,39536653,0.2
California,6,"Stomach, unspecified - Malignant neoplasms",C16.9,1528,39536653,3.9
California,6,Duodenum - Malignant neoplasms,C17.0,106,39536653,0.3
California,6,"Small intestine, unspecified - Malignant neoplasms",C17.9,55,39536653,0.1
California,6,Caecum - Malignant neoplasms,C18.0,65,39536653,0.2
California,6,Appendix - Malignant neoplasms,C18.1,89,39536653,0.2
California,6,Ascending colon - Malignant neoplasms,C18.2,55,39536653,0.1
California,6,Transverse colon - Malignant neoplasms,C18.4,11,39536653,Unreliable
California,6,Sigmoid colon - Malignant neoplasms,C18.7,77,39536653,0.2
California,6,"Colon, unspecified - Malignant neoplasms",C18.9,3815,39536653,9.6
California,6,Malignant neoplasm of rectosigmoid junction,C19,322,39536653,0.8
California,6,Malignant neoplasm of rectum,C20,807,39536653,2
California,6,"Anus, unspecified - Malignant neoplasms",C21.0,121,39536653,0.3
California,6,Anal canal - Malignant neoplasms,C21.1,13,39536653,Unreliable
California,6,"Overlapping lesion of rectum, anus and anal canal - Malignant neoplasms",C21.8,13,39536653,Unreliable
California,6,Liver cell carcinoma - Malignant neoplasms,C22.0,1454,39536653,3.7
California,6,Intrahepatic bile duct carcinoma - Malignant neoplasms,C22.1,799,39536653,2
California,6,"Liver, unspecified - Malignant neoplasms",C22.9,1195,39536653,3
California,6,Malignant neoplasm of gallbladder,C23,296,39536653,0.7
California,6,Extrahepatic bile duct - Malignant neoplasms,C24.0,81,39536653,0.2
California,6,Ampulla of Vater - Malignant neoplasms,C24.1,48,39536653,0.1
California,6,"Biliary tract, unspecified - Malignant neoplasms",C24.9,68,39536653,0.2
California,6,Head of pancreas - Malignant neoplasms,C25.0,37,39536653,0.1
California,6,Body of pancreas - Malignant neoplasms,C25.1,11,39536653,Unreliable
California,6,Tail of pancreas - Malignant neoplasms,C25.2,13,39536653,Unreliable
California,6,Pancreatic duct - Malignant neoplasms,C25.3,27,39536653,0.1
California,6,"Pancreas, unspecified - Malignant neoplasms",C25.9,4437,39536653,11.2
California,6,"Intestinal tract, part unspecified - Malignant neoplasms",C26.0,33,39536653,0.1
California,6,Ill-defined sites within the digestive system - Malignant neoplasms,C26.9,158,39536653,0.4
California,6,Maxillary sinus - Malignant neoplasms,C31.0,28,39536653,0.1
California,6,"Accessory sinus, unspecified - Malignant neoplasms",C31.9,18,39536653,Unreliable
California,6,Glottis - Malignant neoplasms,C32.0,11,39536653,Unreliable
California,6,Supraglottis - Malignant neoplasms,C32.1,16,39536653,Unreliable
California,6,"Larynx, unspecified - Malignant neoplasms",C32.9,217,39536653,0.5
California,6,Main bronchus - Malignant neoplasms,C34.0,22,39536653,0.1
California,6,"Upper lobe, bronchus or lung - Malignant neoplasms",C34.1,137,39536653,0.3
California,6,"Lower lobe, bronchus or lung - Malignant neoplasms",C34.3,59,39536653,0.1
California,6,"Bronchus or lung, unspecified - Malignant neoplasms",C34.9,11327,39536653,28.6
California,6,Malignant neoplasm of thymus,C37,42,39536653,0.1
California,6,"Mediastinum, part unspecified - Malignant neoplasms",C38.3,23,39536653,0.1
California,6,Bones of skull and face - Malignant neoplasms,C41.0,10,39536653,Unreliable
California,6,Mandible - Malignant neoplasms,C41.1,15,39536653,Unreliable
California,6,Vertebral column - Malignant neoplasms,C41.2,10,39536653,Unreliable
California,6,"Pelvic bones, sacrum and coccyx - Malignant neoplasms",C41.4,13,39536653,Unreliable
California,6,"Bone and articular cartilage, unspecified - Malignant neoplasms",C41.9,133,39536653,0.3
California,6,Malignant melanoma of other and unspecified parts of face - Malignant neoplasms,C43.3,31,39536653,0.1
California,6,Malignant melanoma of scalp and neck - Malignant neoplasms,C43.4,54,39536653,0.1
California,6,Malignant melanoma of trunk - Malignant neoplasms,C43.5,70,39536653,0.2
California,6,"Malignant melanoma of upper limb, including shoulder - Malignant neoplasms",C43.6,35,39536653,0.1
California,6,"Malignant melanoma of lower limb, including hip - Malignant neoplasms",C43.7,62,39536653,0.2
California,6,"Malignant melanoma of skin, unspecified - Malignant neoplasms",C43.9,565,39536653,1.4
California,6,Skin of ear and external auricular canal - Malignant neoplasms,C44.2,21,39536653,0.1
California,6,Skin of other and unspecified parts of face - Malignant neoplasms,C44.3,66,39536653,0.2
California,6,Skin of scalp and neck - Malignant neoplasms,C44.4,146,39536653,0.4
California,6,Skin of trunk - Malignant neoplasms,C44.5,24,39536653,0.1
California,6,"Malignant neoplasm of skin, unspecified - Malignant neoplasms",C44.9,186,39536653,0.5
California,6,Mesothelioma of pleura - Malignant neoplasms,C45.0,31,39536653,0.1
California,6,Mesothelioma of peritoneum - Malignant neoplasms,C45.1,21,39536653,0.1
California,6,Mesothelioma of other sites - Malignant neoplasms,C45.7,19,39536653,Unreliable
California,6,"Mesothelioma, unspecified - Malignant neoplasms",C45.9,176,39536653,0.4
California,6,Retroperitoneum - Malignant neoplasms,C48.0,44,39536653,0.1
California,6,"Peritoneum, unspecified - Malignant neoplasms",C48.2,90,39536653,0.2
California,6,"Connective and soft tissue of head, face and neck - Malignant neoplasms",C49.0,22,39536653,0.1
California,6,"Connective and soft tissue of upper limb, including shoulder - Malignant neoplasms",C49.1,13,39536653,Unreliable
California,6,"Connective and soft tissue of lower limb, including hip - Malignant neoplasms",C49.2,54,39536653,0.1
California,6,Connective and soft tissue of thorax - Malignant neoplasms,C49.3,18,39536653,Unreliable
California,6,Connective and soft tissue of abdomen - Malignant neoplasms,C49.4,71,39536653,0.2
California,6,Connective and soft tissue of pelvis - Malignant neoplasms,C49.5,23,39536653,0.1
California,6,"Connective and soft tissue, unspecified - Malignant neoplasms",C49.9,344,39536653,0.9
California,6,"Breast, unspecified - Malignant neoplasms",C50.9,4607,39536653,11.7
California,6,"Vulva, unspecified - Malignant neoplasms",C51.9,114,39536653,0.3
California,6,Malignant neoplasm of vagina,C52,46,39536653,0.1
California,6,"Cervix uteri, unspecified - Malignant neoplasms",C53.9,482,39536653,1.2
California,6,Endometrium - Malignant neoplasms,C54.1,572,39536653,1.4
California,6,"Malignant neoplasm of uterus, part unspecified",C55,621,39536653,1.6
California,6,Malignant neoplasm of ovary,C56,1635,39536653,4.1
California,6,Fallopian tube - Malignant neoplasms,C57.0,38,39536653,0.1
California,6,"Female genital organ, unspecified - Malignant neoplasms",C57.9,27,39536653,0.1
California,6,"Penis, unspecified - Malignant neoplasms",C60.9,48,39536653,0.1
California,6,Malignant neoplasm of prostate,C61,3468,39536653,8.8
California,6,"Testis, unspecified - Malignant neoplasms",C62.9,76,39536653,0.2
California,6,"Malignant neoplasm of kidney, except renal pelvis",C64,1405,39536653,3.6
California,6,Malignant neoplasm of renal pelvis,C65,15,39536653,Unreliable
California,6,Malignant neoplasm of ureter,C66,52,39536653,0.1
California,6,"Bladder, unspecified - Malignant neoplasms",C67.9,1637,39536653,4.1
California,6,Urethra - Malignant neoplasms,C68.0,21,39536653,0.1
California,6,"Urinary organ, unspecified - Malignant neoplasms",C68.9,18,39536653,Unreliable
California,6,"Eye, unspecified - Malignant neoplasms",C69.9,26,39536653,0.1
California,6,Cerebral meninges - Malignant neoplasms,C70.0,14,39536653,Unreliable
California,6,"Meninges, unspecified - Malignant neoplasms",C70.9,20,39536653,0.1
California,6,"Cerebrum, except lobes and ventricles - Malignant neoplasms",C71.0,24,39536653,0.1
California,6,Frontal lobe - Malignant neoplasms,C71.1,28,39536653,0.1
California,6,Temporal lobe - Malignant neoplasms,C71.2,30,39536653,0.1
California,6,Parietal lobe - Malignant neoplasms,C71.3,10,39536653,Unreliable
California,6,Cerebellum - Malignant neoplasms,C71.6,15,39536653,Unreliable
California,6,Brain stem - Malignant neoplasms,C71.7,21,39536653,0.1
California,6,"Brain, unspecified - Malignant neoplasms",C71.9,1611,39536653,4.1
California,6,Malignant neoplasm of thyroid gland,C73,246,39536653,0.6
California,6,Cortex of adrenal gland - Malignant neoplasms,C74.0,10,39536653,Unreliable
California,6,"Adrenal gland, unspecified - Malignant neoplasms",C74.9,47,39536653,0.1
California,6,"Head, face and neck - Malignant neoplasms",C76.0,71,39536653,0.2
California,6,Thorax - Malignant neoplasms,C76.1,11,39536653,Unreliable
California,6,Abdomen - Malignant neoplasms,C76.2,55,39536653,0.1
California,6,Pelvis - Malignant neoplasms,C76.3,41,39536653,0.1
California,6,Other ill-defined sites - Malignant neoplasms,C76.7,23,39536653,0.1
California,6,"Lymph node, unspecified - Malignant neoplasms",C77.9,10,39536653,Unreliable
California,6,Secondary malignant neoplasm of lung - Malignant neoplasms,C78.0,26,39536653,0.1
California,6,Secondary malignant neoplasm of pleura - Malignant neoplasms,C78.2,16,39536653,Unreliable
California,6,Secondary malignant neoplasm of retroperitoneum and peritoneum - Malignant neoplasms,C78.6,101,39536653,0.3
California,6,Secondary malignant neoplasm of liver - Malignant neoplasms,C78.7,250,39536653,0.6
California,6,Secondary malignant neoplasm of brain and cerebral meninges - Malignant neoplasms,C79.3,86,39536653,0.2
California,6,Secondary malignant neoplasm of bone and bone marrow - Malignant neoplasms,C79.5,69,39536653,0.2
California,6,Secondary malignant neoplasm of other specified sites - Malignant neoplasms,C79.8,230,39536653,0.6
California,6,Malignant neoplasm without specification of site,C80,2322,39536653,5.9
California,6,"Hodgkin disease, unspecified",C81.9,123,39536653,0.3
California,6,"Follicular non-Hodgkin lymphoma, unspecified",C82.9,86,39536653,0.2
California,6,Non-Hodgkin lymphoma small cell (diffuse),C83.0,11,39536653,Unreliable
California,6,Non-Hodgkin lymphoma small cleaved cell (diffuse),C83.1,123,39536653,0.3
California,6,Non-Hodgkin lymphoma large cell (diffuse),C83.3,476,39536653,1.2
California,6,Non-Hodgkin lymphoma lymphoblastic (diffuse),C83.5,16,39536653,Unreliable
California,6,Burkitt tumor,C83.7,23,39536653,0.1
California,6,Other types of diffuse non-Hodgkin lymphoma,C83.8,12,39536653,Unreliable
California,6,Mycosis fungoides - Malignant neoplasms,C84.0,13,39536653,Unreliable
California,6,Peripheral T-cell lymphoma - Malignant neoplasms,C84.4,19,39536653,Unreliable
California,6,Other and unspecified T-cell lymphomas - Malignant neoplasms,C84.5,106,39536653,0.3
California,6,"B-cell lymphoma, unspecified - Malignant neoplasms",C85.1,364,39536653,0.9
California,6,"Non-Hodgkin lymphoma, unspecified type",C85.9,957,39536653,2.4
California,6,Waldenstr÷m macroglobulinemia,C88.0,42,39536653,0.1
California,6,Multiple myeloma - Malignant neoplasms,C90.0,1201,39536653,3
California,6,Plasma cell leukaemia - Malignant neoplasms,C90.1,21,39536653,0.1
California,6,"Plasmacytoma, extramedullary - Malignant neoplasms",C90.2,11,39536653,Unreliable
California,6,Acute lymphoblastic leukaemia - Malignant neoplasms,C91.0,218,39536653,0.6
California,6,Chronic lymphocytic leukaemia - Malignant neoplasms,C91.1,401,39536653,1
California,6,Hairy-cell leukaemia - Malignant neoplasms,C91.4,11,39536653,Unreliable
California,6,Adult T-cell leukaemia - Malignant neoplasms,C91.5,12,39536653,Unreliable
California,6,"Lymphoid leukaemia, unspecified - Malignant neoplasms",C91.9,26,39536653,0.1
California,6,Acute myeloid leukaemia - Malignant neoplasms,C92.0,1045,39536653,2.6
California,6,Chronic myeloid leukaemia - Malignant neoplasms,C92.1,118,39536653,0.3
California,6,Myeloid sarcoma - Malignant neoplasms,C92.3,10,39536653,Unreliable
California,6,Acute promyelocytic leukaemia - Malignant neoplasms,C92.4,18,39536653,Unreliable
California,6,Acute myelomonocytic leukaemia - Malignant neoplasms,C92.5,28,39536653,0.1
California,6,Other myeloid leukaemia - Malignant neoplasms,C92.7,66,39536653,0.2
California,6,"Myeloid leukaemia, unspecified - Malignant neoplasms",C92.9,47,39536653,0.1
California,6,Acute monocytic leukaemia - Malignant neoplasms,C93.0,20,39536653,0.1
California,6,Acute leukaemia of unspecified cell type - Malignant neoplasms,C95.0,115,39536653,0.3
California,6,Chronic leukaemia of unspecified cell type - Malignant neoplasms,C95.1,16,39536653,Unreliable
California,6,"Leukaemia, unspecified - Malignant neoplasms",C95.9,187,39536653,0.5
California,6,"Malignant neoplasm of lymphoid, haematopoietic and related tissue, unspecified - Malignant neoplasms",C96.9,10,39536653,Unreliable
California,6,Malignant neoplasms of independent (primary) multiple sites,C97,429,39536653,1.1
California,6,Cerebral meninges - Benign neoplasms,D32.0,36,39536653,0.1
California,6,"Meninges, unspecified - Benign neoplasms",D32.9,60,39536653,0.2
California,6,"Brain, unspecified - Benign neoplasms",D33.2,19,39536653,Unreliable
California,6,"Liver, gallbladder and bile ducts - Uncertain neoplasms",D37.6,12,39536653,Unreliable
California,6,Other digestive organs - Uncertain neoplasms,D37.7,18,39536653,Unreliable
California,6,"Trachea, bronchus and lung - Uncertain neoplasms",D38.1,31,39536653,0.1
California,6,Bladder - Uncertain neoplasms,D41.4,10,39536653,Unreliable
California,6,"Brain, unspecified - Uncertain neoplasms",D43.2,108,39536653,0.3
California,6,Polycythaemia vera,D45,31,39536653,0.1
California,6,"Myelodysplastic syndrome, unspecified - Uncertain neoplasms",D46.9,691,39536653,1.7
California,6,Chronic myeloproliferative disease - Uncertain neoplasms,D47.1,123,39536653,0.3
California,6,"Neoplasm of uncertain or unknown behaviour of lymphoid, haematopoietic and related tissue, unspecified - Uncertain neoplasms",D47.9,15,39536653,Unreliable
California,6,Connective and other soft tissue - Uncertain neoplasms,D48.1,31,39536653,0.1
California,6,Other specified sites - Uncertain neoplasms,D48.7,15,39536653,Unreliable
California,6,"Neoplasm of uncertain or unknown behaviour, unspecified - Uncertain neoplasms",D48.9,28,39536653,0.1
California,6,"Iron deficiency anaemia, unspecified",D50.9,14,39536653,Unreliable
California,6,Sickle-cell anaemia without crisis,D57.1,27,39536653,0.1
California,6,"Hereditary haemolytic anaemia, unspecified",D58.9,12,39536653,Unreliable
California,6,Other autoimmune haemolytic anaemias,D59.1,14,39536653,Unreliable
California,6,"Aplastic anaemia, unspecified",D61.9,72,39536653,0.2
California,6,Acute posthaemorrhagic anaemia,D62,14,39536653,Unreliable
